"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","lifeStage","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","sex","projectId","elevation","elevationAccuracy","organismQuantity","organismQuantityType","habitat","http...rs.tdwg.org.dwc.terms.organismQuantity","county","verbatimCoordinateSystem","type","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","verbatimElevation","institutionID","municipality","preparations","recordNumber","locality","disposition","previousIdentifications","collectionID","occurrenceRemarks","individualCount","continent","higherClassification","georeferencedBy","language","locationRemarks","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","eventID","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","eventRemarks","parentEventID","identificationRemarks","samplingEffort","collectionKey","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","institutionKey","fieldNumber","higherGeography","georeferenceProtocol","organismID","ownerInstitutionCode","startDayOfYear","datasetID","accessRights","dynamicProperties","identificationVerificationStatus","locationAccordingTo","georeferencedDate","nomenclaturalCode","endDayOfYear","georeferenceVerificationStatus","otherCatalogNumbers","identificationQualifier","georeferenceSources","associatedSequences","download"
"Aotus vociferans","665819304","Aotus vociferans (Spix, 1823)",-2.15,-77.699997,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.053+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Morona-Santiago",1942,12,26,"1942-12-26T00:00:00",NA,"2021-03-30T10:22:13.053+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","The Field Museum of Natural History","a20a6938-0f62-4528-96be-31ff0d3b7d08",NA,NA,NA,NA,"Mammals","665819304","a20a6938-0f62-4528-96be-31ff0d3b7d08",NA,"C. Velin","54292",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,900,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull",NA,"Macuma, oriente",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","7672","South America, Ecuador, Morona-Santiago, Neotropics: Macuma, oriente","not recorded","2553518","FMNH","26","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665819305","Aotus vociferans (Spix, 1823)",-2.15,-77.699997,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.416+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Morona-Santiago",1942,12,26,"1942-12-26T00:00:00",NA,"2021-03-30T10:22:14.416+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","The Field Museum of Natural History","48189bee-ab7c-4876-9c63-fa07fccac9a2",NA,NA,NA,NA,"Mammals","665819305","48189bee-ab7c-4876-9c63-fa07fccac9a2",NA,"C. Velin","54293",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,900,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull",NA,"Macuma, oriente",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","7673","South America, Ecuador, Morona-Santiago, Neotropics: Macuma, oriente","not recorded","2553519","FMNH","26","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665819308","Aotus vociferans (Spix, 1823)",-2.15,-77.699997,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.577+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Morona-Santiago",1942,12,27,"1942-12-27T00:00:00",NA,"2021-03-30T10:22:13.577+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","The Field Museum of Natural History","febae340-000e-422d-8d32-72d7e96c2813",NA,NA,NA,NA,"Mammals","665819308","febae340-000e-422d-8d32-72d7e96c2813",NA,"C. Velin","54294",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,900,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull",NA,"Macuma, oriente",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","7674","South America, Ecuador, Morona-Santiago, Neotropics: Macuma, oriente","not recorded","2553520","FMNH","27","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","1316534748","Aotus vociferans (Spix, 1823)",1.483333,-75.716667,"gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.344+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Caquetá",1941,12,17,"1941-12-17T00:00:00",NA,"2021-03-09T12:28:33.344+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"MHNUC:MHNUC-PRIMATES:M033E",NA,NA,NA,NA,"MHNUC-PRIMATES","1316534748","MHNUC:MHNUC-PRIMATES:M033E",NA,"Héctor E. Ramírez-Chaves | Johana Villota","M033E",NA,"MHNUC",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)","Unknown",NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,"Morelia",NA,"Objeto físico",NA,NA,NA,NA,"891.500.319-2",NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:14291",NA,1,"SOUTH_AMERICA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","1145879974","Aotus vociferans (Spix, 1823)",-1.733,-77.483,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:13.442+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",18257,"Pastaza",1938,8,1,"1938-08-01T00:00:00","2021-02-10T10:40:00.007+00:00","2021-08-26T18:05:13.442+00:00","http://arctos.database.museum/guid/MVZ:Mamm:84335","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador",NA,"http://arctos.database.museum/guid/MVZ:Mamm:84335?seid=979260",NA,"August 1938",NA,"Sarayacu","Mammal specimens","1145879974","http://arctos.database.museum/guid/MVZ:Mamm:84335?seid=979260",NA,"Collector(s): William Clarke-MacIntyre","MVZ:Mamm:84335",NA,"MVZ",NA,"1938-08-01/1938-08-31","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,500,0,NA,NA,NA,NA,NA,"decimal degrees","PhysicalObject",NA,NA,NA,NA,"MVZ",NA,"skull; skin, study","NB--2","Sarayacu",NA,"[{\"scientific_name\":\"Aotus vociferans\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","28",NA,1,"SOUTH_AMERICA","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotinae, Aotus,","Mia Hwang","en",NA,NA,NA,NA,NA,NA,NA,NA,"Former nature_of_id: legacy.",NA,NA,NA,"59175240-4500-42b9-9e98-42ae299a5e9b",NA,"South America, Ecuador, Pastaza","not recorded","http://arctos.database.museum/guid/MVZ:Mamm:84335",NA,NA,NA,"http://vertnet.org/resources/norms.html","sex=female","unknown","Mia Hwang","2002-05-30 00:00:00","ICZN",NA,"unverified","collector number=NB--2","A","not recorded",NA,"succeded"
"Aotus vociferans","1145879997","Aotus vociferans (Spix, 1823)",-1.733,-77.483,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:14.206+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",18257,"Pastaza",1938,8,1,"1938-08-01T00:00:00","2021-02-10T10:40:00.007+00:00","2021-08-26T18:05:14.206+00:00","http://arctos.database.museum/guid/MVZ:Mamm:84334","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador",NA,"http://arctos.database.museum/guid/MVZ:Mamm:84334?seid=1637693",NA,"August 1938",NA,"Sarayacu","Mammal specimens","1145879997","http://arctos.database.museum/guid/MVZ:Mamm:84334?seid=1637693",NA,"Collector(s): William Clarke-MacIntyre","MVZ:Mamm:84334",NA,"MVZ",NA,"1938-08-01/1938-08-31","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,500,0,NA,NA,NA,NA,NA,"decimal degrees","PhysicalObject",NA,NA,NA,NA,"MVZ",NA,"skull; skin, study","NB--1","Sarayacu",NA,"[{\"scientific_name\":\"Aotus vociferans\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","28",NA,1,"SOUTH_AMERICA","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotinae, Aotus,","Mia Hwang","en",NA,NA,NA,NA,NA,NA,NA,NA,"Former nature_of_id: legacy.",NA,NA,NA,"59175240-4500-42b9-9e98-42ae299a5e9b",NA,"South America, Ecuador, Pastaza","not recorded","http://arctos.database.museum/guid/MVZ:Mamm:84334",NA,NA,NA,"http://vertnet.org/resources/norms.html","sex=male","unknown","Mia Hwang","2002-05-30 00:00:00","ICZN",NA,"unverified","collector number=NB--1","A","not recorded",NA,"succeded"
"Aotus vociferans","665847415","Aotus vociferans (Spix, 1823)",-1.533333,-77.949997,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.792+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Pastaza",1934,10,12,"1934-10-12T00:00:00",NA,"2021-03-30T10:22:14.792+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","The Field Museum of Natural History","eb95adb4-2da3-48b9-80cc-821e7c4377fb",NA,NA,NA,NA,"Mammals","665847415","eb95adb4-2da3-48b9-80cc-821e7c4377fb",NA,"R. E. Olalla","43218",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull,mounted","25","Rio Pindo Yaco",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","130109","South America, Ecuador, Pastaza, Neotropics: Rio Pindo Yaco","not recorded","2542444","FMNH","12","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665847416","Aotus vociferans (Spix, 1823)",-1.533333,-77.949997,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.041+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Pastaza",1934,10,12,"1934-10-12T00:00:00",NA,"2021-03-30T10:22:13.041+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","The Field Museum of Natural History","a8e3408b-f674-4441-807c-0361b92d8aee",NA,NA,NA,NA,"Mammals","665847416","a8e3408b-f674-4441-807c-0361b92d8aee",NA,"R. E. Olalla","43219",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","26","Rio Pindo Yaco",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","118722","South America, Ecuador, Pastaza, Neotropics: Rio Pindo Yaco","not recorded","2542445","FMNH","12","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665847417","Aotus vociferans (Spix, 1823)",-1.533333,-77.949997,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.367+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Pastaza",1934,10,14,"1934-10-14T00:00:00",NA,"2021-03-30T10:22:13.367+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","The Field Museum of Natural History","7c4bdf6c-1c14-409e-82ae-5c5c551f22b3",NA,NA,NA,NA,"Mammals","665847417","7c4bdf6c-1c14-409e-82ae-5c5c551f22b3",NA,"R. E. Olalla","43220",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","45","Rio Pindo Yaco",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","118723","South America, Ecuador, Pastaza, Neotropics: Rio Pindo Yaco","not recorded","2542446","FMNH","14","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665847418","Aotus vociferans (Spix, 1823)",-1.533333,-77.949997,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.763+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Pastaza",1934,10,14,"1934-10-14T00:00:00",NA,"2021-03-30T10:22:12.763+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","The Field Museum of Natural History","6cac8c79-c659-4ed4-b05b-6d9cfec92641",NA,NA,NA,NA,"Mammals","665847418","6cac8c79-c659-4ed4-b05b-6d9cfec92641",NA,"R. E. Olalla","43221",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","46","Rio Pindo Yaco",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","118724","South America, Ecuador, Pastaza, Neotropics: Rio Pindo Yaco","not recorded","2542447","FMNH","14","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665813784","Aotus vociferans (Spix, 1823)",-2.066667,-76.966667,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.736+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Pastaza",1932,2,15,"1932-02-15T00:00:00",NA,"2021-03-30T10:22:12.736+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","The Field Museum of Natural History","67b2ff3e-69a2-4001-8720-05dd97569aac",NA,NA,NA,NA,"Mammals","665813784","67b2ff3e-69a2-4001-8720-05dd97569aac",NA,"R. Olalla","41490",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,250,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","73","Montalvo",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","114145","South America, Ecuador, Pastaza, Neotropics: Montalvo","not recorded","2540716","FMNH","15","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665813786","Aotus vociferans (Spix, 1823)",-2.066667,-76.966667,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:11.234+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Pastaza",1932,2,15,"1932-02-15T00:00:00",NA,"2021-03-30T10:22:11.234+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","The Field Museum of Natural History","0222a851-ba81-412f-b052-177577249774",NA,NA,NA,NA,"Mammals","665813786","0222a851-ba81-412f-b052-177577249774",NA,"R. Olalla","41492",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,250,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","74","Montalvo",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","114147","South America, Ecuador, Pastaza, Neotropics: Montalvo","not recorded","2540718","FMNH","15","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
